,True_Label,LSTM_5,LSTM_20,LSTM_60,LSTM_120,VIT_5,VIT_20,VIT_60,VIT_120
741,1,0.5540992,0.6392859,0.562241,0.5632047,0.10632234,0.09149555,0.10446621,0.08313304
742,0,0.5539065,0.6439577,0.56234515,0.56325406,0.10780975,0.07909652,0.12262244,0.087804526
743,1,0.55884016,0.64843845,0.5624142,0.56329197,0.10343988,0.08559131,0.10961309,0.08356797
744,1,0.5657514,0.6515604,0.56248087,0.5633184,0.12772717,0.088435866,0.14304155,0.08662069
745,1,0.5674403,0.65238225,0.562512,0.56334597,0.1338106,0.086102165,0.11500661,0.086812265
746,1,0.5699837,0.65016973,0.5625458,0.5633619,0.11076721,0.08569945,0.27804464,0.078831665
747,1,0.57234585,0.64484984,0.5626454,0.5633999,0.1057779,0.08593967,0.12233753,0.09045642
748,0,0.5767584,0.633361,0.56276333,0.5634171,0.10691959,0.08245275,0.10330413,0.091947965
749,1,0.5786924,0.62069947,0.5628777,0.5634289,0.09940072,0.087947935,0.122105,0.08380279
750,0,0.5802108,0.6049075,0.5629286,0.5634264,0.7118298,0.08350961,0.10510182,0.07808479
751,1,0.58139914,0.59691346,0.5630629,0.5634126,0.116052285,0.08290874,0.118681304,0.082479484
752,1,0.58184004,0.5948483,0.56320816,0.5634112,0.09703281,0.08437451,0.10144277,0.08080286
753,1,0.58085346,0.5920883,0.563413,0.56341,0.10404116,0.10614972,0.108496465,0.07438128
754,1,0.582141,0.5903214,0.5636418,0.563408,0.16034523,0.08078207,0.11686762,0.07771458
755,1,0.5829442,0.5885007,0.5638609,0.5634096,0.106469676,0.084686175,0.10892568,0.086395465
756,1,0.5842601,0.58630437,0.5640134,0.56340945,0.10656806,0.08605345,0.103503406,0.10736598
757,0,0.5847053,0.58428615,0.5641822,0.56341654,0.10621733,0.11222061,0.099379934,0.08233402
758,0,0.5837464,0.581315,0.5643435,0.5634304,0.1008327,0.089638,0.12088343,0.084059775
759,0,0.5824823,0.57768995,0.56446743,0.56342727,0.09878341,0.080553144,0.10921468,0.08256991
760,1,0.5755333,0.5733315,0.5645064,0.5634468,0.11026206,0.0833885,0.10635366,0.082731836
761,1,0.566988,0.5686627,0.56453425,0.56343865,0.09743255,0.08225049,0.09721629,0.076955914
762,0,0.56018275,0.5642599,0.56452733,0.56340194,0.1137198,0.08664588,0.10645039,0.08672722
763,0,0.5629973,0.5608197,0.56456506,0.56336474,0.11467146,0.10099147,0.123016454,0.109952815
764,0,0.57583594,0.5590978,0.5646041,0.5633396,0.10178555,0.079865195,0.10173539,0.07745604
765,1,0.5567007,0.55831254,0.5645857,0.56330144,0.104883716,0.08060567,0.096881546,0.123118006
766,1,0.53755975,0.55818546,0.56449753,0.56324977,0.12543091,0.08011225,0.10400005,0.079481706
767,1,0.5367023,0.55820286,0.5642992,0.56318015,0.11042093,0.10115094,0.09917825,0.0865726
768,1,0.5415081,0.5591374,0.56400317,0.56311107,0.10982923,0.09288827,0.10160967,0.078023866
769,1,0.54119384,0.56097656,0.56372136,0.5630475,0.11576426,0.089056626,0.11732596,0.08768917
770,1,0.5451208,0.5629153,0.56343144,0.5629931,0.1064509,0.07984287,0.103833385,0.08820465
771,1,0.550391,0.56536156,0.5631708,0.5629213,0.17789596,0.095821455,0.09907145,0.09249403
772,0,0.5568949,0.5677704,0.5629593,0.5628497,0.09810242,0.08877444,0.095562905,0.093649305
773,1,0.5617757,0.57008696,0.5627463,0.5627505,0.108659215,0.07920481,0.11056665,0.08619447
774,1,0.5673998,0.57273304,0.5625311,0.56270206,0.10898676,0.08277607,0.1111451,0.08270642
775,0,0.57275474,0.5753762,0.5623626,0.5626406,0.11330496,0.08552576,0.14525786,0.7005745
776,1,0.5761861,0.5779444,0.5622355,0.56259036,0.13259041,0.09036064,0.10939304,0.08487772
777,0,0.5754109,0.58068967,0.56211436,0.5625398,0.104795426,0.09084294,0.097444735,0.09697064
778,1,0.57663333,0.58278096,0.5620697,0.56249887,0.10661847,0.09684008,0.106923886,0.08710189
779,1,0.57722175,0.5846924,0.5621026,0.5624409,0.08872018,0.07615685,0.10050601,0.096555114
780,0,0.57955486,0.5843555,0.56220764,0.56240326,0.37253135,0.095837794,0.118008226,0.07921832
781,1,0.5798644,0.5827517,0.5623614,0.5623769,0.10966301,0.09144465,0.097563624,0.07932547
782,1,0.5811716,0.581011,0.5624978,0.56235325,0.10940077,0.09187581,0.11489057,0.081805155
783,1,0.58042276,0.57875,0.56260836,0.56232834,0.1255043,0.08926477,0.1074423,0.0919437
